SY-2024-25-Proficiency-ELA-2025.12.18-TT-MASKED_reload3.10 (1)
TableName,SY,DistrictCode,LocationCode,SchoolCode,DistrictName,LocationName,Demographic,SubTest,AttenuatedProficiencyRate,ProficientN,AttenuatedStudentTotal
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,EL,ELA,26.05,31,119
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,NotEL,ELA,53.46,278,520
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,AnyNative,ELA,33.33,36,108
ProficiencyELA,2024-2025,1,497,1497,ALBUQUERQUE,TRES VOLCANES COMMUNITY COLLABORATIVE SCHOOL,AnyBlack,ELA,59.09,39,66
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,All,ELA,15.72,97,617
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Female,ELA,14.37,48,334
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Male,ELA,17.31,49,283
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Hispanic,ELA,15.68,69,440
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,White,ELA,17.26,78,452
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Black,ELA,*,*,26
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Native,ELA,≤ 10,*,68
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Multirace,ELA,17.14,12,70
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,FRL,ELA,15.72,97,617
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,DirectCert,ELA,13.84,66,477
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,NotDirectCert,ELA,22.14,31,140
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,SwD,ELA,6.25,12,192
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,NotSwD,ELA,19.95,85,426
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,EL,ELA,8.42,8,95
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,NotEL,ELA,17.05,89,522
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Homeless,ELA,*,*,25
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,AnyNative,ELA,8.16,8,98
ProficiencyELA,2024-2025,1,498,1498,ALBUQUERQUE,ECADEMY K-8,AnyBlack,ELA,≤ 20,*,60
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,All,ELA,28.02,58,207
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Female,ELA,29.52,31,105
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Male,ELA,26.47,27,102
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Hispanic,ELA,29.51,36,122
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,White,ELA,30.4,38,125
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Black,ELA,*,*,19
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Native,ELA,18.18,8,44
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Multirace,ELA,53.85,7,13
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,FRL,ELA,28.02,58,207
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,DirectCert,ELA,25.58,44,172
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,NotDirectCert,ELA,40,14,35
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,SwD,ELA,≤ 20,*,54
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,NotSwD,ELA,35.95,55,153
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,EL,ELA,≤ 20,*,49
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,NotEL,ELA,34.81,55,158
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,AnyNative,ELA,24,12,50
ProficiencyELA,2024-2025,1,514,1514,ALBUQUERQUE,DEL NORTE HIGH,AnyBlack,ELA,*,*,26
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,All,ELA,63.09,200,317
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Female,ELA,66.44,97,146
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Male,ELA,60.23,103,171
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Hispanic,ELA,52.27,69,132
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,White,ELA,63.4,149,235
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Black,ELA,*,*,*
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Asian,ELA,64.29,9,14
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Native,ELA,*,*,19
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Multirace,ELA,78.05,32,41
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,FRL,ELA,63.09,200,317
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,DirectCert,ELA,50,66,132
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,NotDirectCert,ELA,72.43,134,185
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,SwD,ELA,21.43,12,56
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,NotSwD,ELA,71.48,188,263
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,EL,ELA,*,*,16
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,NotEL,ELA,66.45,200,301
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,AnyNative,ELA,42.42,14,33
ProficiencyELA,2024-2025,1,515,1515,ALBUQUERQUE,ELDORADO HIGH,AnyBlack,ELA,72,18,25
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,All,ELA,62.16,23,37
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Female,ELA,55,11,20
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Male,ELA,70.59,12,17
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Hispanic,ELA,46.15,12,26
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,White,ELA,58.82,20,34
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Native,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,FRL,ELA,62.16,23,37
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,DirectCert,ELA,50,8,16
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,NotDirectCert,ELA,68.18,15,22
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,SwD,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,NotSwD,ELA,68.75,22,32
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,EL,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,NotEL,ELA,68.75,22,32
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,AnyNative,ELA,*,*,*
ProficiencyELA,2024-2025,1,516,1516,ALBUQUERQUE,NEX GEN ACADEMY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,All,ELA,13.62,44,323
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Female,ELA,16.23,31,191
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Male,ELA,9.85,13,132
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Hispanic,ELA,13.36,31,232
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,White,ELA,15.54,39,251
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Black,ELA,*,*,24
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Native,ELA,*,*,19
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Multirace,ELA,*,*,24
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,FRL,ELA,13.62,44,323
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,DirectCert,ELA,10,22,220
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,NotDirectCert,ELA,21.36,22,103
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,SwD,ELA,≤ 10,*,79
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,NotSwD,ELA,16.8,41,244
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,EL,ELA,≤ 20,*,39
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,NotEL,ELA,15.14,43,284
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,AnyNative,ELA,*,*,25
ProficiencyELA,2024-2025,1,517,1517,ALBUQUERQUE,ECADEMY,AnyBlack,ELA,≤ 20,*,41
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,All,ELA,28.95,66,228
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Female,ELA,32.71,35,107
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Male,ELA,25.62,31,121
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Hispanic,ELA,23.68,36,152
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,White,ELA,28.39,44,155
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Black,ELA,*,*,18
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Native,ELA,*,*,24
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Multirace,ELA,44.44,12,27
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,FRL,ELA,28.95,66,228
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,DirectCert,ELA,25.58,44,172
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,NotDirectCert,ELA,39.29,22,56
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,SwD,ELA,≤ 20,*,55
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,NotSwD,ELA,36.21,63,174
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,EL,ELA,≤ 10,*,85
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,NotEL,ELA,43.36,62,143
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,AnyNative,ELA,21.21,7,33
ProficiencyELA,2024-2025,1,520,1520,ALBUQUERQUE,HIGHLAND HIGH,AnyBlack,ELA,38.24,13,34
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,All,ELA,78.29,339,433
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Female,ELA,79.9,167,209
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Male,ELA,76.79,172,224
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Hispanic,ELA,70.22,125,178
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,White,ELA,79.27,260,328
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Black,ELA,*,*,*
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Asian,ELA,83.33,40,48
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Native,ELA,*,*,17
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Multirace,ELA,84.85,28,33
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,FRL,ELA,78.29,339,433
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,DirectCert,ELA,60.31,79,131
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,NotDirectCert,ELA,86.09,260,302
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,SwD,ELA,22.73,10,44
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,NotSwD,ELA,84.36,329,390
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,EL,ELA,*,*,19
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,NotEL,ELA,80.53,335,416
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,AnyNative,ELA,46.15,12,26
ProficiencyELA,2024-2025,1,525,1525,ALBUQUERQUE,LA CUEVA HIGH,AnyBlack,ELA,82.35,14,17
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,All,ELA,35.13,98,279
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Female,ELA,41.09,53,129
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Male,ELA,29.8,45,151
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Hispanic,ELA,33.51,62,185
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,White,ELA,36.76,75,204
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Black,ELA,*,*,21
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Asian,ELA,50,7,14
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Native,ELA,*,*,25
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Multirace,ELA,41.18,7,17
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,FRL,ELA,35.13,98,279
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,DirectCert,ELA,30,60,200
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,NotDirectCert,ELA,48.1,38,79
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,SwD,ELA,≤ 10,*,74
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,NotSwD,ELA,45.15,93,206
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,EL,ELA,≤ 20,*,47
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,NotEL,ELA,41.38,96,232
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,AnyNative,ELA,28.13,9,32
ProficiencyELA,2024-2025,1,530,1530,ALBUQUERQUE,MANZANO HIGH,AnyBlack,ELA,*,*,26
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,All,ELA,25.65,79,308
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Female,ELA,27.61,45,163
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Male,ELA,23.45,34,145
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Hispanic,ELA,25.52,74,290
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,White,ELA,25.09,73,291
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Black,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Native,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,FRL,ELA,25.65,79,308
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,DirectCert,ELA,27.08,65,240
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,NotDirectCert,ELA,20.59,14,68
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,SwD,ELA,14.1,11,78
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,NotSwD,ELA,29.57,68,230
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,EL,ELA,9.63,13,135
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,NotEL,ELA,36.67,66,180
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,AnyNative,ELA,*,*,12
ProficiencyELA,2024-2025,1,540,1540,ALBUQUERQUE,RIO GRANDE HIGH,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,All,ELA,*,*,14
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Female,ELA,*,*,13
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Male,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Hispanic,ELA,*,*,11
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,White,ELA,*,*,13
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Black,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Native,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,FRL,ELA,*,*,14
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,DirectCert,ELA,*,*,13
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,NotDirectCert,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,SwD,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,NotSwD,ELA,*,*,13
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,EL,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,NotEL,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,Military,ELA,*,*,*
ProficiencyELA,2024-2025,1,549,1549,ALBUQUERQUE,NEW FUTURES HIGH SCHOOL,AnyNative,ELA,*,*,*
